path,sha256
evidence/all_strategy_gross_returns.parquet,79daf20fb03fd76c9f57f557c73bb19a0e3a16896fac7bfc8fe44da78879bad1
evidence/all_strategy_net_returns.parquet,51ee93845a9b4f579360f41350564446e765a00d0785cb689acde382a235a44c
evidence/all_strategy_trade_sides.parquet,365fdb8f67637100149dc1e938ca7efc565e465809e52467d988dc7c7a9b89c9
evidence/cost_stress.csv,1b30cb12b7087edcc509d3333902dde7f6dca4aec117613075128e29996aba51
evidence/fold_audit.csv,64819fea2315e7261a87de781c3c78b9e299cab126f7b0ca11ad4c2b1c63ed68
evidence/outlier_removal.csv,68a70775f9015fdb3752fad7ebfa0ca0771923bc821021f4c5d5804a468a5cdf
evidence/run_manifest.json,20a5b89e443b3f43f6a88618d655e12a06c0777b5e515038d4f82632f77f39bc
evidence/strategy_registry.csv,cce067892787c0ccb62efba3f818dad8dbe0329aae8790e0575105b90e3b596a
evidence/subperiod_audit.csv,584b94211fcec38ba7c0ed56e4814098f8123924e00319eabf388f98c04b1191
evidence/walk_forward_portfolio_returns.parquet,c9abac52983f80618276f58cb5f90d46e29e4cb0f18affd890d584c97dc03e7f
evidence/walk_forward_selections.csv,415e4d948dc9372ae586a2727af0c74b7eab514cd772277e702e814c93580694
MASTER_INDEX.md,1505ec1d5198cb20cf7718f59c6aa7805aaa178a4a92176eb1667825597c69a2
source_snapshot/pyproject.toml,d72f38c167be0cbedc4029e1ab341cdcca41e2138b3e32c663303b7218b490f9
source_snapshot/research_program__hypothesis_registry.csv,1a57fb5f15b11f600bb786242801aa0a3a7db642736c5a01b574ae8299eeeb33
source_snapshot/research_program__RESEARCH_LOOP_PROTOCOL.md,7155dd3324028f8cd2704d7e9cf02eeea3aa1ce09bfd77db4af0e26782a5180a
source_snapshot/src__systematic_research__graph_laplacian_rv.py,4fdc2f8bca5373f8e2e378200a3db86c0a2df8e3337631a548c27194895334bb
source_snapshot/uv.lock,fcf2f208a4f0f6b11830ec6f32e9a209c99bde8bd014c452ea72dfb760de4f66
